time,src,dst,event,size
0.155891,1,1,3,41
0.155932,3,3,2,41
0.155932,2,2,2,41
0.155950,1,1,3,919
0.156437,1,1,2,1092
0.156437,2,2,2,1092
0.156862,1,1,2,1301
0.156862,3,3,2,1301
0.156869,3,3,2,919
0.156869,2,2,2,919
0.156902,3,3,3,1279
0.156950,2,2,3,1070
0.157312,2,2,3,1105
0.157790,2,2,3,183
0.157790,2,2,4,183
0.158181,1,1,1,1279
0.158181,2,2,1,1279
0.158597,3,3,3,504
0.158660,2,2,3,634
0.158856,3,3,3,654
0.159252,1,1,1,1070
0.159252,3,3,1,1070
0.159691,3,3,3,1044
0.159757,1,1,2,504
0.159757,2,2,2,504
0.160358,1,1,2,1105
0.160358,3,3,2,1105
0.160412,1,1,2,654
0.160412,2,2,2,654
0.160737,3,3,3,217
0.160993,1,1,2,634
0.160993,3,3,2,634
0.161457,1,1,2,1044
0.161457,2,2,2,1044
0.161675,1,1,1,217
0.161675,2,2,1,217
0.161864,2,2,3,666
0.162530,1,1,1,666
0.162530,3,3,1,666
0.164058,2,2,3,587
0.164135,3,3,3,588
0.164485,3,3,3,312
0.164645,1,1,1,587
0.164645,3,3,1,587
0.165234,1,1,1,588
0.165234,2,2,1,588
0.165547,1,1,2,312
0.165547,2,2,2,312
0.166374,2,2,3,870
0.166446,2,2,3,587
0.166821,2,2,3,153
0.167113,2,2,3,113
0.167113,2,2,4,113
0.167244,1,1,1,870
0.167244,3,3,1,870
0.167307,1,1,3,280
0.167832,1,1,1,587
0.167832,3,3,2,587
0.167986,1,1,2,153
0.167986,3,3,2,153
0.168113,3,3,2,280
0.168113,2,2,2,280
0.168449,3,3,3,907
0.168544,2,2,3,763
0.168636,1,1,3,1285
0.169015,2,2,3,686
0.169249,1,1,3,769
0.169356,1,1,1,907
0.169356,2,2,1,907
0.170120,1,1,2,763
0.170120,3,3,2,763
0.170168,3,3,3,1395
0.170423,2,2,3,1366
0.170642,3,3,2,1285
0.170642,2,2,2,1285
0.170807,1,1,2,686
0.170807,3,3,2,686
0.171412,3,3,2,769
0.171412,2,2,2,769
0.171648,2,2,3,732
0.172174,1,1,2,1366
0.172174,3,3,2,1366
0.172223,1,1,2,1395
0.172223,2,2,2,1395
0.172907,1,1,2,732
0.172907,3,3,2,732
0.173363,2,2,3,340
0.173664,1,1,3,95
0.173703,1,1,1,340
0.173703,3,3,1,340
